date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:32	48785/48785	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:31%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Bold.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Bold.527.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:33	48791/48791	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:33%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Bold.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Bold.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:36	48788/48788	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:35%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Bold.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Bold.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:38	48785/48785	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:38%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Bold.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Bold.52a.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:40	48791/48791	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:40%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Italic.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Italic.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:43	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:41%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Italic.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Italic.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:45	48794/48794	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:44%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Italic.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Italic.52d.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:46	48791/48791	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:46%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Italic.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Italic.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:49	48794/48794	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:48%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Regular.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Regular.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:50	31220/31220	---M--	200	added ('OK')	text/plain	etag:%22151c1438-79f4-55fad60594f80%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Regular.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Regular.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:52	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:52%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Regular.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Regular.531.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:54	48794/48794	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:53%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Regular.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Main-Regular.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:57	48791/48791	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:55%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Math-Italic.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Math-Italic.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:30:57	20432/20432	---M--	200	added ('OK')	text/plain	etag:%22151c1439-4fd0-55fad60594f80%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Math-Italic.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Math-Italic.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:00	48794/48794	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:59:59%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Math-Italic.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Math-Italic.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:04	48791/48791	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:02%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Math-Italic.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Math-Italic.536.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:06	48809/48809	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:05%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_SansSerif-Regular.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_SansSerif-Regular.537.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:14	48815/48815	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:07%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_SansSerif-Regular.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_SansSerif-Regular.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:22	48812/48812	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:20%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_SansSerif-Regular.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_SansSerif-Regular.539.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:24	48809/48809	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:24%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_SansSerif-Regular.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_SansSerif-Regular.53a.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:26	48800/48800	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:26%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Script-Regular.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Script-Regular.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:30	48806/48806	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:28%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Script-Regular.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Script-Regular.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:32	48803/48803	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:31%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Script-Regular.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Script-Regular.53d.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:34	48800/48800	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:33%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Script-Regular.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Script-Regular.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:36	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:35%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size1-Regular.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size1-Regular.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:38	48803/48803	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:38%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size1-Regular.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size1-Regular.540.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:40	48800/48800	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:40%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size1-Regular.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size1-Regular.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:43	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:42%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size1-Regular.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size1-Regular.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:46	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:45%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.543.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:49	48803/48803	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:47%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:53	48800/48800	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:51%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.545.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:55	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:54%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size2-Regular.546.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:31:58	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:57%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.547.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:00	48803/48803	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:00:59%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:03	48800/48800	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:01%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:05	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:04%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size3-Regular.54a.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:07	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:06%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:10	48803/48803	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:08%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:12	48800/48800	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:11%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.54d.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:13	48797/48797	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:13%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Size4-Regular.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:16	48812/48812	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:15%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.eot	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:18	48818/48818	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:18%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.woff2	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.550.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:20	48815/48815	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:20%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.woff	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:23	48812/48812	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:22%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.ttf	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/fonts/KaTeX_Typewriter-Regular.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/katex.min.css)
11:32:25	48752/48752	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2006:01:25%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/img/tour/cross.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/img/tour/cross.553.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/css/hopscotch.css)
11:32:29	628524/628524	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2215662f58-9972c-55c9d6a80cc80%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/icomoon/icomoon.eot?1ki0q8	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/icomoon/icomoonc994.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/icomoon.css)
11:32:33	628360/628360	---M--	200	added ('OK')	application/x-font-ttf	etag:%2215662f5a-99688-55c9d6a80cc80%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/icomoon/icomoon.ttf?1ki0q8	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/icomoon/icomoonc994.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/icomoon.css)
11:32:33	628436/628436	---M--	200	added ('OK')	application/x-font-woff	etag:%2215662f5b-996d4-55c9d6a80cc80%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/icomoon/icomoon.woff?1ki0q8	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/icomoon/icomoonc994.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/icomoon.css)
11:32:33	59738/59738	---M--	200	added ('OK')	image/svg+xml	etag:%2215662e50-e95a-55c9d6a80cc80%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/flag-icon-css/flags/4x3/ad.svg	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/flag-icon-css/flags/4x3/ad.svg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/app-assets/fonts/flag-icon-css/css/flag-icon.min.css)
